Account,Transaction ID,Timestamp,Date,Delta,Amount,Cash Change Type,Currency,Contract
DEMO4543231,247302402826,07/03/2025 09:42:01,2025-07-03,-0.35,"48,883.63", Commission,USD,MGCQ5
DEMO4543231,247302402832,07/03/2025 09:42:39,2025-07-03,-0.50,"48,883.13", Exchange Fee,USD,MGCQ5
DEMO4543231,247302402833,07/03/2025 09:42:39,2025-07-03,-0.19,"48,882.94", Clearing Fee,USD,MGCQ5
DEMO4543231,247302402834,07/03/2025 09:42:39,2025-07-03,-0.02,"48,882.92", Nfa Fee,USD,MGCQ5
DEMO4543231,247302402835,07/03/2025 09:42:39,2025-07-03,-0.35,"48,882.57", Commission,USD,MGCQ5
DEMO4543231,247302402838,07/03/2025 09:42:39,2025-07-03,-13.00,"48,869.57", Trade Paired,USD,MGCQ5
DEMO4543231,247302402843,07/03/2025 09:54:01,2025-07-03,-0.50,"48,869.07", Exchange Fee,USD,MGCQ5
DEMO4543231,247302402844,07/03/2025 09:54:01,2025-07-03,-0.19,"48,868.88", Clearing Fee,USD,MGCQ5
DEMO4543231,247302402845,07/03/2025 09:54:01,2025-07-03,-0.02,"48,868.86", Nfa Fee,USD,MGCQ5
DEMO4543231,247302402846,07/03/2025 09:54:01,2025-07-03,-0.35,"48,868.51", Commission,USD,MGCQ5
DEMO4543231,247302402852,07/03/2025 09:54:03,2025-07-03,-1.15,"48,867.36", Exchange Fee,USD,MBTN5
DEMO4543231,247302402853,07/03/2025 09:54:03,2025-07-03,-0.19,"48,867.17", Clearing Fee,USD,MBTN5
DEMO4543231,247302402854,07/03/2025 09:54:03,2025-07-03,-0.02,"48,867.15", Nfa Fee,USD,MBTN5
DEMO4543231,247302402855,07/03/2025 09:54:03,2025-07-03,-0.35,"48,866.80", Commission,USD,MBTN5
DEMO4543231,247302402861,07/03/2025 09:54:38,2025-07-03,-0.50,"48,866.30", Exchange Fee,USD,MGCQ5
DEMO4543231,247302402862,07/03/2025 09:54:38,2025-07-03,-0.19,"48,866.11", Clearing Fee,USD,MGCQ5
DEMO4543231,247302402863,07/03/2025 09:54:38,2025-07-03,-0.02,"48,866.09", Nfa Fee,USD,MGCQ5
DEMO4543231,247302402864,07/03/2025 09:54:38,2025-07-03,-0.35,"48,865.74", Commission,USD,MGCQ5
DEMO4543231,247302402867,07/03/2025 09:54:38,2025-07-03,8.00,"48,873.74", Trade Paired,USD,MGCQ5
DEMO4543231,247302402872,07/03/2025 09:54:42,2025-07-03,-1.15,"48,872.59", Exchange Fee,USD,MBTN5
DEMO4543231,247302402873,07/03/2025 09:54:42,2025-07-03,-0.19,"48,872.40", Clearing Fee,USD,MBTN5
DEMO4543231,247302402874,07/03/2025 09:54:42,2025-07-03,-0.02,"48,872.38", Nfa Fee,USD,MBTN5
DEMO4543231,247302402875,07/03/2025 09:54:42,2025-07-03,-0.35,"48,872.03", Commission,USD,MBTN5
DEMO4543231,247302402878,07/03/2025 09:54:42,2025-07-03,-5.00,"48,867.03", Trade Paired,USD,MBTN5
DEMO4543231,247302402883,07/03/2025 10:06:06,2025-07-03,-0.50,"48,866.53", Exchange Fee,USD,MGCQ5
DEMO4543231,247302402884,07/03/2025 10:06:06,2025-07-03,-0.19,"48,866.34", Clearing Fee,USD,MGCQ5
DEMO4543231,247302402885,07/03/2025 10:06:06,2025-07-03,-0.02,"48,866.32", Nfa Fee,USD,MGCQ5
DEMO4543231,247302402886,07/03/2025 10:06:06,2025-07-03,-0.35,"48,865.97", Commission,USD,MGCQ5
DEMO4543231,247302402892,07/03/2025 10:06:14,2025-07-03,-0.50,"48,865.47", Exchange Fee,USD,MGCQ5
DEMO4543231,247302402893,07/03/2025 10:06:14,2025-07-03,-0.19,"48,865.28", Clearing Fee,USD,MGCQ5
DEMO4543231,247302402894,07/03/2025 10:06:14,2025-07-03,-0.02,"48,865.26", Nfa Fee,USD,MGCQ5
DEMO4543231,247302402895,07/03/2025 10:06:14,2025-07-03,-0.35,"48,864.91", Commission,USD,MGCQ5
DEMO4543231,247302402903,07/03/2025 10:18:06,2025-07-03,-1.15,"48,863.76", Exchange Fee,USD,MBTN5
DEMO4543231,247302402904,07/03/2025 10:18:06,2025-07-03,-0.19,"48,863.57", Clearing Fee,USD,MBTN5
DEMO4543231,247302402905,07/03/2025 10:18:06,2025-07-03,-0.02,"48,863.55", Nfa Fee,USD,MBTN5
DEMO4543231,247302402906,07/03/2025 10:18:06,2025-07-03,-0.35,"48,863.20", Commission,USD,MBTN5
DEMO4543231,247302402912,07/03/2025 10:18:40,2025-07-03,-1.15,"48,862.05", Exchange Fee,USD,MBTN5
DEMO4543231,247302402913,07/03/2025 10:18:40,2025-07-03,-0.19,"48,861.86", Clearing Fee,USD,MBTN5
DEMO4543231,247302402914,07/03/2025 10:18:40,2025-07-03,-0.02,"48,861.84", Nfa Fee,USD,MBTN5
DEMO4543231,247302402915,07/03/2025 10:18:40,2025-07-03,-0.35,"48,861.49", Commission,USD,MBTN5
DEMO4543231,247302402918,07/03/2025 10:18:40,2025-07-03,4.00,"48,865.49", Trade Paired,USD,MBTN5
DEMO4543231,247302402923,07/03/2025 10:20:01,2025-07-03,-0.35,"48,865.14", Exchange Fee,USD,MESU5
DEMO4543231,247302402924,07/03/2025 10:20:01,2025-07-03,-0.19,"48,864.95", Clearing Fee,USD,MESU5
DEMO4543231,247302402925,07/03/2025 10:20:01,2025-07-03,-0.02,"48,864.93", Nfa Fee,USD,MESU5
DEMO4543231,247302402926,07/03/2025 10:20:01,2025-07-03,-0.35,"48,864.58", Commission,USD,MESU5
DEMO4543231,247302402932,07/03/2025 10:24:05,2025-07-03,-1.15,"48,863.43", Exchange Fee,USD,MBTN5
DEMO4543231,247302402933,07/03/2025 10:24:05,2025-07-03,-0.19,"48,863.24", Clearing Fee,USD,MBTN5
DEMO4543231,247302402934,07/03/2025 10:24:05,2025-07-03,-0.02,"48,863.22", Nfa Fee,USD,MBTN5
DEMO4543231,247302402935,07/03/2025 10:24:05,2025-07-03,-0.35,"48,862.87", Commission,USD,MBTN5
DEMO4543231,247302402941,07/03/2025 10:24:06,2025-07-03,-1.15,"48,861.72", Exchange Fee,USD,MBTN5
DEMO4543231,247302402942,07/03/2025 10:24:06,2025-07-03,-0.19,"48,861.53", Clearing Fee,USD,MBTN5
DEMO4543231,247302402943,07/03/2025 10:24:06,2025-07-03,-0.02,"48,861.51", Nfa Fee,USD,MBTN5
DEMO4543231,247302402944,07/03/2025 10:24:06,2025-07-03,-0.35,"48,861.16", Commission,USD,MBTN5
DEMO4543231,247302402947,07/03/2025 10:24:06,2025-07-03,-1.50,"48,859.66", Trade Paired,USD,MBTN5
DEMO4543231,247302402952,07/03/2025 10:27:02,2025-07-03,-0.50,"48,859.16", Exchange Fee,USD,MGCQ5
DEMO4543231,247302402953,07/03/2025 10:27:02,2025-07-03,-0.19,"48,858.97", Clearing Fee,USD,MGCQ5
DEMO4543231,247302402954,07/03/2025 10:27:02,2025-07-03,-0.02,"48,858.95", Nfa Fee,USD,MGCQ5
DEMO4543231,247302402955,07/03/2025 10:27:02,2025-07-03,-0.35,"48,858.60", Commission,USD,MGCQ5
DEMO4543231,247302402961,07/03/2025 10:28:02,2025-07-03,-0.50,"48,858.10", Exchange Fee,USD,MGCQ5
DEMO4543231,247302402962,07/03/2025 10:28:02,2025-07-03,-0.19,"48,857.91", Clearing Fee,USD,MGCQ5
DEMO4543231,247302402963,07/03/2025 10:28:02,2025-07-03,-0.02,"48,857.89", Nfa Fee,USD,MGCQ5
DEMO4543231,247302402964,07/03/2025 10:28:02,2025-07-03,-0.35,"48,857.54", Commission,USD,MGCQ5
DEMO4543231,247302402967,07/03/2025 10:28:02,2025-07-03,-8.00,"48,849.54", Trade Paired,USD,MGCQ5
DEMO4543231,247302402972,07/03/2025 10:36:21,2025-07-03,-1.15,"48,848.39", Exchange Fee,USD,MBTN5
DEMO4543231,247302402973,07/03/2025 10:36:21,2025-07-03,-0.19,"48,848.20", Clearing Fee,USD,MBTN5
DEMO4543231,247302402974,07/03/2025 10:36:21,2025-07-03,-0.02,"48,848.18", Nfa Fee,USD,MBTN5
DEMO4543231,247302402975,07/03/2025 10:36:21,2025-07-03,-0.35,"48,847.83", Commission,USD,MBTN5
DEMO4543231,247302402981,07/03/2025 10:36:57,2025-07-03,-1.15,"48,846.68", Exchange Fee,USD,MBTN5
DEMO4543231,247302402982,07/03/2025 10:36:57,2025-07-03,-0.19,"48,846.49", Clearing Fee,USD,MBTN5
DEMO4543231,247302402983,07/03/2025 10:36:57,2025-07-03,-0.02,"48,846.47", Nfa Fee,USD,MBTN5
DEMO4543231,247302402984,07/03/2025 10:36:57,2025-07-03,-0.35,"48,846.12", Commission,USD,MBTN5
DEMO4543231,247302402987,07/03/2025 10:36:57,2025-07-03,9.00,"48,855.12", Trade Paired,USD,MBTN5
DEMO4543231,247302402992,07/03/2025 10:37:06,2025-07-03,-0.35,"48,854.77", Exchange Fee,USD,MESU5
DEMO4543231,247302402993,07/03/2025 10:37:06,2025-07-03,-0.19,"48,854.58", Clearing Fee,USD,MESU5
DEMO4543231,247302402994,07/03/2025 10:37:06,2025-07-03,-0.02,"48,854.56", Nfa Fee,USD,MESU5
DEMO4543231,247302402995,07/03/2025 10:37:06,2025-07-03,-0.35,"48,854.21", Commission,USD,MESU5
DEMO4543231,247302402998,07/03/2025 10:37:06,2025-07-03,6.25,"48,860.46", Trade Paired,USD,MESU5
DEMO4543231,247302403003,07/03/2025 10:40:00,2025-07-03,-0.35,"48,860.11", Exchange Fee,USD,MESU5
DEMO4543231,247302403004,07/03/2025 10:40:00,2025-07-03,-0.19,"48,859.92", Clearing Fee,USD,MESU5
DEMO4543231,247302403005,07/03/2025 10:40:00,2025-07-03,-0.02,"48,859.90", Nfa Fee,USD,MESU5
DEMO4543231,247302403006,07/03/2025 10:40:00,2025-07-03,-0.35,"48,859.55", Commission,USD,MESU5
DEMO4543231,247302403012,07/03/2025 10:41:33,2025-07-03,-0.35,"48,859.20", Exchange Fee,USD,MESU5
DEMO4543231,247302403013,07/03/2025 10:41:33,2025-07-03,-0.19,"48,859.01", Clearing Fee,USD,MESU5
DEMO4543231,247302403014,07/03/2025 10:41:33,2025-07-03,-0.02,"48,858.99", Nfa Fee,USD,MESU5
DEMO4543231,247302403015,07/03/2025 10:41:33,2025-07-03,-0.35,"48,858.64", Commission,USD,MESU5
DEMO4543231,247302403018,07/03/2025 10:41:33,2025-07-03,10.00,"48,868.64", Trade Paired,USD,MESU5
DEMO4543231,247302403023,07/03/2025 10:48:01,2025-07-03,-0.50,"48,868.14", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403024,07/03/2025 10:48:01,2025-07-03,-0.19,"48,867.95", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403025,07/03/2025 10:48:01,2025-07-03,-0.02,"48,867.93", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403026,07/03/2025 10:48:01,2025-07-03,-0.35,"48,867.58", Commission,USD,MGCQ5
DEMO4543231,247302403032,07/03/2025 10:48:40,2025-07-03,-0.50,"48,867.08", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403033,07/03/2025 10:48:40,2025-07-03,-0.19,"48,866.89", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403034,07/03/2025 10:48:40,2025-07-03,-0.02,"48,866.87", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403035,07/03/2025 10:48:40,2025-07-03,-0.35,"48,866.52", Commission,USD,MGCQ5
DEMO4543231,247302403038,07/03/2025 10:48:40,2025-07-03,8.00,"48,874.52", Trade Paired,USD,MGCQ5
DEMO4543231,247302403043,07/03/2025 10:57:05,2025-07-03,-1.15,"48,873.37", Exchange Fee,USD,MBTN5
DEMO4543231,247302403044,07/03/2025 10:57:05,2025-07-03,-0.19,"48,873.18", Clearing Fee,USD,MBTN5
DEMO4543231,247302403045,07/03/2025 10:57:05,2025-07-03,-0.02,"48,873.16", Nfa Fee,USD,MBTN5
DEMO4543231,247302403046,07/03/2025 10:57:05,2025-07-03,-0.35,"48,872.81", Commission,USD,MBTN5
DEMO4543231,247302403052,07/03/2025 10:58:34,2025-07-03,-1.15,"48,871.66", Exchange Fee,USD,MBTN5
DEMO4543231,247302403053,07/03/2025 10:58:34,2025-07-03,-0.19,"48,871.47", Clearing Fee,USD,MBTN5
DEMO4543231,247302403054,07/03/2025 10:58:34,2025-07-03,-0.02,"48,871.45", Nfa Fee,USD,MBTN5
DEMO4543231,247302403055,07/03/2025 10:58:34,2025-07-03,-0.35,"48,871.10", Commission,USD,MBTN5
DEMO4543231,247302403058,07/03/2025 10:58:34,2025-07-03,4.50,"48,875.60", Trade Paired,USD,MBTN5
DEMO4543231,247302403063,07/03/2025 11:05:01,2025-07-03,-0.35,"48,875.25", Exchange Fee,USD,MESU5
DEMO4543231,247302403064,07/03/2025 11:05:01,2025-07-03,-0.19,"48,875.06", Clearing Fee,USD,MESU5
DEMO4543231,247302403065,07/03/2025 11:05:01,2025-07-03,-0.02,"48,875.04", Nfa Fee,USD,MESU5
DEMO4543231,247302403066,07/03/2025 11:05:01,2025-07-03,-0.35,"48,874.69", Commission,USD,MESU5
DEMO4543231,247302403072,07/03/2025 11:06:04,2025-07-03,-0.50,"48,874.19", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403073,07/03/2025 11:06:04,2025-07-03,-0.19,"48,874.00", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403074,07/03/2025 11:06:04,2025-07-03,-0.02,"48,873.98", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403075,07/03/2025 11:06:04,2025-07-03,-0.35,"48,873.63", Commission,USD,MGCQ5
DEMO4543231,247302403081,07/03/2025 11:06:36,2025-07-03,-0.50,"48,873.13", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403082,07/03/2025 11:06:36,2025-07-03,-0.19,"48,872.94", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403083,07/03/2025 11:06:36,2025-07-03,-0.02,"48,872.92", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403084,07/03/2025 11:06:36,2025-07-03,-0.35,"48,872.57", Commission,USD,MGCQ5
DEMO4543231,247302403087,07/03/2025 11:06:36,2025-07-03,-14.00,"48,858.57", Trade Paired,USD,MGCQ5
DEMO4543231,247302403092,07/03/2025 11:07:05,2025-07-03,-0.35,"48,858.22", Exchange Fee,USD,MESU5
DEMO4543231,247302403093,07/03/2025 11:07:05,2025-07-03,-0.19,"48,858.03", Clearing Fee,USD,MESU5
DEMO4543231,247302403094,07/03/2025 11:07:05,2025-07-03,-0.02,"48,858.01", Nfa Fee,USD,MESU5
DEMO4543231,247302403095,07/03/2025 11:07:05,2025-07-03,-0.35,"48,857.66", Commission,USD,MESU5
DEMO4543231,247302403098,07/03/2025 11:07:05,2025-07-03,11.25,"48,868.91", Trade Paired,USD,MESU5
DEMO4543231,247302403103,07/03/2025 11:12:03,2025-07-03,-1.15,"48,867.76", Exchange Fee,USD,MBTN5
DEMO4543231,247302403104,07/03/2025 11:12:03,2025-07-03,-0.19,"48,867.57", Clearing Fee,USD,MBTN5
DEMO4543231,247302403105,07/03/2025 11:12:03,2025-07-03,-0.02,"48,867.55", Nfa Fee,USD,MBTN5
DEMO4543231,247302403106,07/03/2025 11:12:03,2025-07-03,-0.35,"48,867.20", Commission,USD,MBTN5
DEMO4543231,247302403112,07/03/2025 11:12:07,2025-07-03,-1.15,"48,866.05", Exchange Fee,USD,MBTN5
DEMO4543231,247302403113,07/03/2025 11:12:07,2025-07-03,-0.19,"48,865.86", Clearing Fee,USD,MBTN5
DEMO4543231,247302403114,07/03/2025 11:12:07,2025-07-03,-0.02,"48,865.84", Nfa Fee,USD,MBTN5
DEMO4543231,247302403115,07/03/2025 11:12:07,2025-07-03,-0.35,"48,865.49", Commission,USD,MBTN5
DEMO4543231,247302403118,07/03/2025 11:12:07,2025-07-03,-0.50,"48,864.99", Trade Paired,USD,MBTN5
DEMO4543231,247302403123,07/03/2025 11:15:01,2025-07-03,-0.35,"48,864.64", Exchange Fee,USD,MESU5
DEMO4543231,247302403124,07/03/2025 11:15:01,2025-07-03,-0.19,"48,864.45", Clearing Fee,USD,MESU5
DEMO4543231,247302403125,07/03/2025 11:15:01,2025-07-03,-0.02,"48,864.43", Nfa Fee,USD,MESU5
DEMO4543231,247302403126,07/03/2025 11:15:01,2025-07-03,-0.35,"48,864.08", Commission,USD,MESU5
DEMO4543231,247302403132,07/03/2025 11:15:13,2025-07-03,-0.50,"48,863.58", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403133,07/03/2025 11:15:13,2025-07-03,-0.19,"48,863.39", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403134,07/03/2025 11:15:13,2025-07-03,-0.02,"48,863.37", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403135,07/03/2025 11:15:13,2025-07-03,-0.35,"48,863.02", Commission,USD,MGCQ5
DEMO4543231,247302403141,07/03/2025 11:17:22,2025-07-03,-0.50,"48,862.52", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403142,07/03/2025 11:17:22,2025-07-03,-0.19,"48,862.33", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403143,07/03/2025 11:17:22,2025-07-03,-0.02,"48,862.31", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403144,07/03/2025 11:17:22,2025-07-03,-0.35,"48,861.96", Commission,USD,MGCQ5
DEMO4543231,247302403147,07/03/2025 11:17:22,2025-07-03,4.00,"48,865.96", Trade Paired,USD,MGCQ5
DEMO4543231,247302403152,07/03/2025 11:18:07,2025-07-03,-0.35,"48,865.61", Exchange Fee,USD,MESU5
DEMO4543231,247302403153,07/03/2025 11:18:07,2025-07-03,-0.19,"48,865.42", Clearing Fee,USD,MESU5
DEMO4543231,247302403154,07/03/2025 11:18:07,2025-07-03,-0.02,"48,865.40", Nfa Fee,USD,MESU5
DEMO4543231,247302403155,07/03/2025 11:18:07,2025-07-03,-0.35,"48,865.05", Commission,USD,MESU5
DEMO4543231,247302403158,07/03/2025 11:18:07,2025-07-03,-11.25,"48,853.80", Trade Paired,USD,MESU5
DEMO4543231,247302403163,07/03/2025 11:24:00,2025-07-03,-0.50,"48,853.30", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403164,07/03/2025 11:24:00,2025-07-03,-0.19,"48,853.11", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403165,07/03/2025 11:24:00,2025-07-03,-0.02,"48,853.09", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403166,07/03/2025 11:24:00,2025-07-03,-0.35,"48,852.74", Commission,USD,MGCQ5
DEMO4543231,247302403172,07/03/2025 11:24:07,2025-07-03,-1.15,"48,851.59", Exchange Fee,USD,MBTN5
DEMO4543231,247302403173,07/03/2025 11:24:07,2025-07-03,-0.19,"48,851.40", Clearing Fee,USD,MBTN5
DEMO4543231,247302403174,07/03/2025 11:24:07,2025-07-03,-0.02,"48,851.38", Nfa Fee,USD,MBTN5
DEMO4543231,247302403175,07/03/2025 11:24:07,2025-07-03,-0.35,"48,851.03", Commission,USD,MBTN5
DEMO4543231,247302403181,07/03/2025 11:24:08,2025-07-03,-1.15,"48,849.88", Exchange Fee,USD,MBTN5
DEMO4543231,247302403182,07/03/2025 11:24:08,2025-07-03,-0.19,"48,849.69", Clearing Fee,USD,MBTN5
DEMO4543231,247302403183,07/03/2025 11:24:08,2025-07-03,-0.02,"48,849.67", Nfa Fee,USD,MBTN5
DEMO4543231,247302403184,07/03/2025 11:24:08,2025-07-03,-0.35,"48,849.32", Commission,USD,MBTN5
DEMO4543231,247302403187,07/03/2025 11:24:08,2025-07-03,-2.00,"48,847.32", Trade Paired,USD,MBTN5
DEMO4543231,247302403192,07/03/2025 11:25:10,2025-07-03,-0.50,"48,846.82", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403193,07/03/2025 11:25:10,2025-07-03,-0.19,"48,846.63", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403194,07/03/2025 11:25:10,2025-07-03,-0.02,"48,846.61", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403195,07/03/2025 11:25:10,2025-07-03,-0.35,"48,846.26", Commission,USD,MGCQ5
DEMO4543231,247302403198,07/03/2025 11:25:10,2025-07-03,6.00,"48,852.26", Trade Paired,USD,MGCQ5
DEMO4543231,247302403203,07/03/2025 11:30:04,2025-07-03,-0.35,"48,851.91", Exchange Fee,USD,MESU5
DEMO4543231,247302403204,07/03/2025 11:30:04,2025-07-03,-0.19,"48,851.72", Clearing Fee,USD,MESU5
DEMO4543231,247302403205,07/03/2025 11:30:04,2025-07-03,-0.02,"48,851.70", Nfa Fee,USD,MESU5
DEMO4543231,247302403206,07/03/2025 11:30:04,2025-07-03,-0.35,"48,851.35", Commission,USD,MESU5
DEMO4543231,247302403212,07/03/2025 11:31:18,2025-07-03,-0.35,"48,851.00", Exchange Fee,USD,MESU5
DEMO4543231,247302403213,07/03/2025 11:31:18,2025-07-03,-0.19,"48,850.81", Clearing Fee,USD,MESU5
DEMO4543231,247302403214,07/03/2025 11:31:18,2025-07-03,-0.02,"48,850.79", Nfa Fee,USD,MESU5
DEMO4543231,247302403215,07/03/2025 11:31:18,2025-07-03,-0.35,"48,850.44", Commission,USD,MESU5
DEMO4543231,247302403218,07/03/2025 11:31:18,2025-07-03,8.75,"48,859.19", Trade Paired,USD,MESU5
DEMO4543231,247302403223,07/03/2025 11:39:05,2025-07-03,-1.15,"48,858.04", Exchange Fee,USD,MBTN5
DEMO4543231,247302403224,07/03/2025 11:39:05,2025-07-03,-0.19,"48,857.85", Clearing Fee,USD,MBTN5
DEMO4543231,247302403225,07/03/2025 11:39:05,2025-07-03,-0.02,"48,857.83", Nfa Fee,USD,MBTN5
DEMO4543231,247302403226,07/03/2025 11:39:05,2025-07-03,-0.35,"48,857.48", Commission,USD,MBTN5
DEMO4543231,247302403232,07/03/2025 11:39:17,2025-07-03,-1.15,"48,856.33", Exchange Fee,USD,MBTN5
DEMO4543231,247302403233,07/03/2025 11:39:17,2025-07-03,-0.19,"48,856.14", Clearing Fee,USD,MBTN5
DEMO4543231,247302403234,07/03/2025 11:39:17,2025-07-03,-0.02,"48,856.12", Nfa Fee,USD,MBTN5
DEMO4543231,247302403235,07/03/2025 11:39:17,2025-07-03,-0.35,"48,855.77", Commission,USD,MBTN5
DEMO4543231,247302403238,07/03/2025 11:39:17,2025-07-03,-8.00,"48,847.77", Trade Paired,USD,MBTN5
DEMO4543231,247302403243,07/03/2025 11:40:04,2025-07-03,-0.35,"48,847.42", Exchange Fee,USD,MESU5
DEMO4543231,247302403244,07/03/2025 11:40:04,2025-07-03,-0.19,"48,847.23", Clearing Fee,USD,MESU5
DEMO4543231,247302403245,07/03/2025 11:40:04,2025-07-03,-0.02,"48,847.21", Nfa Fee,USD,MESU5
DEMO4543231,247302403246,07/03/2025 11:40:04,2025-07-03,-0.35,"48,846.86", Commission,USD,MESU5
DEMO4543231,247302403252,07/03/2025 11:41:39,2025-07-03,-0.35,"48,846.51", Exchange Fee,USD,MESU5
DEMO4543231,247302403253,07/03/2025 11:41:39,2025-07-03,-0.19,"48,846.32", Clearing Fee,USD,MESU5
DEMO4543231,247302403254,07/03/2025 11:41:39,2025-07-03,-0.02,"48,846.30", Nfa Fee,USD,MESU5
DEMO4543231,247302403255,07/03/2025 11:41:39,2025-07-03,-0.35,"48,845.95", Commission,USD,MESU5
DEMO4543231,247302403258,07/03/2025 11:41:39,2025-07-03,8.75,"48,854.70", Trade Paired,USD,MESU5
DEMO4543231,247302403263,07/03/2025 11:45:11,2025-07-03,-0.50,"48,854.20", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403264,07/03/2025 11:45:11,2025-07-03,-0.19,"48,854.01", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403265,07/03/2025 11:45:11,2025-07-03,-0.02,"48,853.99", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403266,07/03/2025 11:45:11,2025-07-03,-0.35,"48,853.64", Commission,USD,MGCQ5
DEMO4543231,247302403272,07/03/2025 11:46:18,2025-07-03,-0.50,"48,853.14", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403273,07/03/2025 11:46:18,2025-07-03,-0.19,"48,852.95", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403274,07/03/2025 11:46:18,2025-07-03,-0.02,"48,852.93", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403275,07/03/2025 11:46:18,2025-07-03,-0.35,"48,852.58", Commission,USD,MGCQ5
DEMO4543231,247302403278,07/03/2025 11:46:18,2025-07-03,-9.00,"48,843.58", Trade Paired,USD,MGCQ5
DEMO4543231,247302403283,07/03/2025 11:51:06,2025-07-03,-1.15,"48,842.43", Exchange Fee,USD,MBTN5
DEMO4543231,247302403284,07/03/2025 11:51:06,2025-07-03,-0.19,"48,842.24", Clearing Fee,USD,MBTN5
DEMO4543231,247302403285,07/03/2025 11:51:06,2025-07-03,-0.02,"48,842.22", Nfa Fee,USD,MBTN5
DEMO4543231,247302403286,07/03/2025 11:51:06,2025-07-03,-0.35,"48,841.87", Commission,USD,MBTN5
DEMO4543231,247302403292,07/03/2025 11:51:13,2025-07-03,-1.15,"48,840.72", Exchange Fee,USD,MBTN5
DEMO4543231,247302403293,07/03/2025 11:51:13,2025-07-03,-0.19,"48,840.53", Clearing Fee,USD,MBTN5
DEMO4543231,247302403294,07/03/2025 11:51:13,2025-07-03,-0.02,"48,840.51", Nfa Fee,USD,MBTN5
DEMO4543231,247302403295,07/03/2025 11:51:13,2025-07-03,-0.35,"48,840.16", Commission,USD,MBTN5
DEMO4543231,247302403298,07/03/2025 11:51:13,2025-07-03,-5.50,"48,834.66", Trade Paired,USD,MBTN5
DEMO4543231,247302403303,07/03/2025 11:54:05,2025-07-03,-0.50,"48,834.16", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403304,07/03/2025 11:54:05,2025-07-03,-0.19,"48,833.97", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403305,07/03/2025 11:54:05,2025-07-03,-0.02,"48,833.95", Nfa Fee,USD,MGCQ5
DEMO4543231,247302403306,07/03/2025 11:54:05,2025-07-03,-0.35,"48,833.60", Commission,USD,MGCQ5
DEMO4543231,247302403312,07/03/2025 12:00:08,2025-07-03,-1.15,"48,832.45", Exchange Fee,USD,MBTN5
DEMO4543231,247302403313,07/03/2025 12:00:08,2025-07-03,-0.19,"48,832.26", Clearing Fee,USD,MBTN5
DEMO4543231,247302403314,07/03/2025 12:00:08,2025-07-03,-0.02,"48,832.24", Nfa Fee,USD,MBTN5
DEMO4543231,247302403315,07/03/2025 12:00:08,2025-07-03,-0.35,"48,831.89", Commission,USD,MBTN5
DEMO4543231,247302403321,07/03/2025 12:00:55,2025-07-03,-1.15,"48,830.74", Exchange Fee,USD,MBTN5
DEMO4543231,247302403322,07/03/2025 12:00:55,2025-07-03,-0.19,"48,830.55", Clearing Fee,USD,MBTN5
DEMO4543231,247302403323,07/03/2025 12:00:55,2025-07-03,-0.02,"48,830.53", Nfa Fee,USD,MBTN5
DEMO4543231,247302403324,07/03/2025 12:00:55,2025-07-03,-0.35,"48,830.18", Commission,USD,MBTN5
DEMO4543231,247302403327,07/03/2025 12:00:55,2025-07-03,9.50,"48,839.68", Trade Paired,USD,MBTN5
DEMO4543231,247302403332,07/03/2025 12:06:43,2025-07-03,-0.50,"48,839.18", Exchange Fee,USD,MGCQ5
DEMO4543231,247302403333,07/03/2025 12:06:43,2025-07-03,-0.19,"48,838.99", Clearing Fee,USD,MGCQ5
DEMO4543231,247302403334,07/03/2025 12:06:43,2025-07-03,-0.02,"48,838.97", Nfa Fee,USD,MGCQ5
